"term","estimate","std.error","statistic","p.value","model"
"factor(entity)Jamaica",0.469114066633488,2.2970223337828,0.204227037645271,0.838394674825822,"M3_country_year_FE_cluster_entity"
"factor(entity)Kazakhstan",6.39243857564563,4.55412369511785,1.40365940927307,0.162052584053311,"M3_country_year_FE_cluster_entity"
"factor(entity)Kenya",-5.83016147005619,6.19807655572951,-0.940640441858819,0.348083510479564,"M3_country_year_FE_cluster_entity"
"factor(entity)Kyrgyzstan",-7.49703493111746,5.99669089040632,-1.25019532741156,0.212765790921568,"M3_country_year_FE_cluster_entity"
"factor(entity)Laos",-5.70550025935971,3.79125353575328,-1.50491129267779,0.134007432186401,"M3_country_year_FE_cluster_entity"
"factor(entity)Lesotho",-14.7291475935269,8.75742062788656,-1.68190477760362,0.0942301169496641,"M3_country_year_FE_cluster_entity"
"factor(entity)Liberia",-17.286166711734,12.1552871442054,-1.42211093054882,0.156633576229346,"M3_country_year_FE_cluster_entity"
"factor(entity)Malawi",-12.2865288278079,12.4989313424804,-0.983006345994505,0.326854394449063,"M3_country_year_FE_cluster_entity"
"factor(entity)Malaysia",10.3424320856935,4.98911787290759,2.07299814298956,0.0395217821287829,"M3_country_year_FE_cluster_entity"
"factor(entity)Maldives",2.30819404231101,1.91831617910042,1.20323962621919,0.230380713960377,"M3_country_year_FE_cluster_entity"
"factor(entity)Mauritania",-3.02665681442184,5.16709075569331,-0.585756464812805,0.558734310215031,"M3_country_year_FE_cluster_entity"
"factor(entity)Mauritius",1.06199711800256,3.60968163914826,0.294207972937233,0.768920155566742,"M3_country_year_FE_cluster_entity"
"factor(entity)Mexico",4.97837477129503,3.8744299387575,1.28493090596227,0.20038064913699,"M3_country_year_FE_cluster_entity"
"factor(entity)Moldova",-3.8975217599571,1.88141592781105,-2.07158964817083,0.0396545629623603,"M3_country_year_FE_cluster_entity"
"factor(entity)Mongolia",2.80895532588224,0.324304660274872,8.66147074020288,0.00000000000000199728648791811,"M3_country_year_FE_cluster_entity"
"factor(entity)Montenegro",3.42449836738703,3.29510018441107,1.03926987822347,0.299999963951801,"M3_country_year_FE_cluster_entity"
"factor(entity)Mozambique",-12.0398759562389,12.6217005881237,-0.953902833629866,0.341344837178852,"M3_country_year_FE_cluster_entity"
"factor(entity)Myanmar",-6.64570656674442,5.56792683319347,-1.19356930610613,0.234134648627823,"M3_country_year_FE_cluster_entity"
"factor(entity)Niger",-18.9575186770822,13.2351535635445,-1.43236106676538,0.153683661934131,"M3_country_year_FE_cluster_entity"
"factor(entity)Nigeria",-5.35295513029027,5.82081278245669,-0.919623312129795,0.358935691093585,"M3_country_year_FE_cluster_entity"
"factor(entity)North Macedonia",5.68666119341709,2.21812305917702,2.56372664712615,0.0111288129074788,"M3_country_year_FE_cluster_entity"
"factor(entity)Pakistan",-5.44879573883595,6.70570147631477,-0.812561632527434,0.417486380360769,"M3_country_year_FE_cluster_entity"
"factor(entity)Panama",8.36329928142462,6.42871288659191,1.30092903960101,0.194858241883738,"M3_country_year_FE_cluster_entity"
